Date,Price,Car Type,Avg Price,Last 30 days,Last 90 days,YoY Change
07-23-2025,38386.70229007633,2022 i4,31844,-2.6,-11.53,-20.87
07-25-2025,38301.53467153285,2022 i4,31844,-2.6,-11.53,-20.87
07-27-2025,38265.39929328622,2022 i4,31844,-2.6,-11.53,-20.87
07-29-2025,38254.422807017545,2022 i4,31844,-2.6,-11.53,-20.87
07-31-2025,38272.45819397993,2022 i4,31844,-2.6,-11.53,-20.87
08-02-2025,38306.48524590164,2022 i4,31844,-2.6,-11.53,-20.87
08-04-2025,38300.26593959732,2022 i4,31844,-2.6,-11.53,-20.87
08-06-2025,38260.459342560556,2022 i4,31844,-2.6,-11.53,-20.87
08-08-2025,38171.49137931035,2022 i4,31844,-2.6,-11.53,-20.87
08-10-2025,38029.68554006969,2022 i4,31844,-2.6,-11.53,-20.87
08-12-2025,37874.932971014496,2022 i4,31844,-2.6,-11.53,-20.87
08-14-2025,37715.998161764706,2022 i4,31844,-2.6,-11.53,-20.87
08-16-2025,37551.49814126394,2022 i4,31844,-2.6,-11.53,-20.87
08-18-2025,37418.615019011406,2022 i4,31844,-2.6,-11.53,-20.87
08-20-2025,37299.51361867704,2022 i4,31844,-2.6,-11.53,-20.87
08-22-2025,37203.57061068702,2022 i4,31844,-2.6,-11.53,-20.87
08-24-2025,37134.68936567164,2022 i4,31844,-2.6,-11.53,-20.87
08-26-2025,37051.7,2022 i4,31844,-2.6,-11.53,-20.87
08-28-2025,36944.03314393939,2022 i4,31844,-2.6,-11.53,-20.87
08-30-2025,36851.21666666667,2022 i4,31844,-2.6,-11.53,-20.87
09-01-2025,36748.24826989619,2022 i4,31844,-2.6,-11.53,-20.87
09-03-2025,36643.98083941606,2022 i4,31844,-2.6,-11.53,-20.87
09-05-2025,36546.46375464684,2022 i4,31844,-2.6,-11.53,-20.87
09-07-2025,36446.1003649635,2022 i4,31844,-2.6,-11.53,-20.87
09-09-2025,36363.96570397112,2022 i4,31844,-2.6,-11.53,-20.87
09-11-2025,36305.02561837456,2022 i4,31844,-2.6,-11.53,-20.87
09-13-2025,36232.16335740072,2022 i4,31844,-2.6,-11.53,-20.87
09-15-2025,36167.80442804428,2022 i4,31844,-2.6,-11.53,-20.87
09-17-2025,36120.49259259259,2022 i4,31844,-2.6,-11.53,-20.87
09-19-2025,36058.37192982456,2022 i4,31844,-2.6,-11.53,-20.87
09-21-2025,35991.9268707483,2022 i4,31844,-2.6,-11.53,-20.87
09-23-2025,35922.92932862191,2022 i4,31844,-2.6,-11.53,-20.87
09-25-2025,35845.253448275864,2022 i4,31844,-2.6,-11.53,-20.87
09-27-2025,35776.28642384106,2022 i4,31844,-2.6,-11.53,-20.87
09-29-2025,35706.679611650485,2022 i4,31844,-2.6,-11.53,-20.87
10-01-2025,35619.81774193548,2022 i4,31844,-2.6,-11.53,-20.87
10-03-2025,35516.51225490196,2022 i4,31844,-2.6,-11.53,-20.87
10-05-2025,35394.52090032154,2022 i4,31844,-2.6,-11.53,-20.87
10-07-2025,35251.24588815789,2022 i4,31844,-2.6,-11.53,-20.87
10-09-2025,35092.67983870968,2022 i4,31844,-2.6,-11.53,-20.87
10-11-2025,34945.28649068323,2022 i4,31844,-2.6,-11.53,-20.87
10-13-2025,34816.22492163009,2022 i4,31844,-2.6,-11.53,-20.87
10-15-2025,34700.198757763974,2022 i4,31844,-2.6,-11.53,-20.87
10-17-2025,34563.99397590361,2022 i4,31844,-2.6,-11.53,-20.87
10-19-2025,34438.98883928572,2022 i4,31844,-2.6,-11.53,-20.87
10-21-2025,34328.70808383234,2022 i4,31844,-2.6,-11.53,-20.87
10-23-2025,34219.40570175439,2022 i4,31844,-2.6,-11.53,-20.87
10-25-2025,34084.56340057637,2022 i4,31844,-2.6,-11.53,-20.87
10-27-2025,33903.24854227405,2022 i4,31844,-2.6,-11.53,-20.87
10-29-2025,33710.84839650146,2022 i4,31844,-2.6,-11.53,-20.87
10-31-2025,33553.78303303303,2022 i4,31844,-2.6,-11.53,-20.87
11-02-2025,33405.97231270358,2022 i4,31844,-2.6,-11.53,-20.87
11-04-2025,33263.48583333333,2022 i4,31844,-2.6,-11.53,-20.87
11-06-2025,33145.79697986577,2022 i4,31844,-2.6,-11.53,-20.87
11-08-2025,33045.02956081081,2022 i4,31844,-2.6,-11.53,-20.87
11-10-2025,32986.693379790944,2022 i4,31844,-2.6,-11.53,-20.87
11-12-2025,32933.68303571428,2022 i4,31844,-2.6,-11.53,-20.87
11-14-2025,32879.7304964539,2022 i4,31844,-2.6,-11.53,-20.87
11-16-2025,32823.48818181818,2022 i4,31844,-2.6,-11.53,-20.87
11-18-2025,32764.260576923076,2022 i4,31844,-2.6,-11.53,-20.87
11-20-2025,32695.521235521235,2022 i4,31844,-2.6,-11.53,-20.87
11-22-2025,32621.497115384616,2022 i4,31844,-2.6,-11.53,-20.87
11-24-2025,32533.5,2022 i4,31844,-2.6,-11.53,-20.87
11-26-2025,32459.293436293436,2022 i4,31844,-2.6,-11.53,-20.87
11-28-2025,32399.055327868853,2022 i4,31844,-2.6,-11.53,-20.87
11-30-2025,32353.225427350426,2022 i4,31844,-2.6,-11.53,-20.87
12-02-2025,32312.243119266055,2022 i4,31844,-2.6,-11.53,-20.87
12-04-2025,32247.817757009347,2022 i4,31844,-2.6,-11.53,-20.87
12-06-2025,32185.434782608696,2022 i4,31844,-2.6,-11.53,-20.87
12-08-2025,32136.521039603962,2022 i4,31844,-2.6,-11.53,-20.87
12-10-2025,32073.16911764706,2022 i4,31844,-2.6,-11.53,-20.87
12-12-2025,32008.24043062201,2022 i4,31844,-2.6,-11.53,-20.87
12-14-2025,31950.033163265307,2022 i4,31844,-2.6,-11.53,-20.87
12-16-2025,31891.34909326425,2022 i4,31844,-2.6,-11.53,-20.87
12-18-2025,31855.166666666668,2022 i4,31844,-2.6,-11.53,-20.87
12-20-2025,31838.825418994413,2022 i4,31844,-2.6,-11.53,-20.87
07-24-2025,49351.1316648531,2024 i4,39851,-1.86,-10.38,-29.58
07-26-2025,49280.36933045356,2024 i4,39851,-1.86,-10.38,-29.58
07-28-2025,49169.984216459976,2024 i4,39851,-1.86,-10.38,-29.58
07-30-2025,49028.90022675737,2024 i4,39851,-1.86,-10.38,-29.58
08-01-2025,48889.356164383564,2024 i4,39851,-1.86,-10.38,-29.58
08-03-2025,48772.6399026764,2024 i4,39851,-1.86,-10.38,-29.58
08-05-2025,48666.130817610065,2024 i4,39851,-1.86,-10.38,-29.58
08-07-2025,48513.401212121214,2024 i4,39851,-1.86,-10.38,-29.58
08-09-2025,48342.85851318945,2024 i4,39851,-1.86,-10.38,-29.58
08-11-2025,48231.01822600243,2024 i4,39851,-1.86,-10.38,-29.58
08-13-2025,48141.25211097708,2024 i4,39851,-1.86,-10.38,-29.58
08-15-2025,48028.357320099254,2024 i4,39851,-1.86,-10.38,-29.58
08-17-2025,47877.11651728553,2024 i4,39851,-1.86,-10.38,-29.58
08-19-2025,47704.99868593955,2024 i4,39851,-1.86,-10.38,-29.58
08-21-2025,47573.31571994716,2024 i4,39851,-1.86,-10.38,-29.58
08-23-2025,47452.7,2024 i4,39851,-1.86,-10.38,-29.58
08-25-2025,47312.01386962552,2024 i4,39851,-1.86,-10.38,-29.58
08-27-2025,47151.364170337736,2024 i4,39851,-1.86,-10.38,-29.58
08-29-2025,46965.195230998506,2024 i4,39851,-1.86,-10.38,-29.58
08-31-2025,46768.877329192546,2024 i4,39851,-1.86,-10.38,-29.58
09-02-2025,46565.450980392154,2024 i4,39851,-1.86,-10.38,-29.58
09-04-2025,46348.60197368421,2024 i4,39851,-1.86,-10.38,-29.58
09-06-2025,46115.40197693575,2024 i4,39851,-1.86,-10.38,-29.58
09-08-2025,45871.931147540985,2024 i4,39851,-1.86,-10.38,-29.58
