Date,Price,Car Type,Avg Price,Last 30 days,Last 90 days,YoY Change
07-24-2025,9957.829161352041,BMW i3,8950,-12.77,-15.99,-33.14
07-26-2025,10545.032311320754,BMW i3,8950,-12.77,-15.99,-33.14
07-28-2025,9947.068948412698,BMW i3,8950,-12.77,-15.99,-33.14
07-30-2025,9581.6927734375,BMW i3,8950,-12.77,-15.99,-33.14
08-01-2025,9865.163194444445,BMW i3,8950,-12.77,-15.99,-33.14
08-03-2025,9169.682463369963,BMW i3,8950,-12.77,-15.99,-33.14
08-05-2025,9803.902403846154,BMW i3,8950,-12.77,-15.99,-33.14
08-07-2025,9763.769123134329,BMW i3,8950,-12.77,-15.99,-33.14
08-09-2025,9730.495,BMW i3,8950,-12.77,-15.99,-33.14
08-11-2025,9692.594791666666,BMW i3,8950,-12.77,-15.99,-33.14
08-13-2025,9234.578789893618,BMW i3,8950,-12.77,-15.99,-33.14
08-15-2025,9581.740918803418,BMW i3,8950,-12.77,-15.99,-33.14
08-17-2025,10295.143710191083,BMW i3,8950,-12.77,-15.99,-33.14
08-19-2025,10712.83486675127,BMW i3,8950,-12.77,-15.99,-33.14
08-21-2025,10612.274287564767,BMW i3,8950,-12.77,-15.99,-33.14
08-23-2025,10091.240562080537,BMW i3,8950,-12.77,-15.99,-33.14
08-25-2025,10104.792395104894,BMW i3,8950,-12.77,-15.99,-33.14
08-27-2025,9201.55006377551,BMW i3,8950,-12.77,-15.99,-33.14
08-29-2025,9205.711969339623,BMW i3,8950,-12.77,-15.99,-33.14
08-31-2025,9221.922313084113,BMW i3,8950,-12.77,-15.99,-33.14
09-02-2025,9241.62920673077,BMW i3,8950,-12.77,-15.99,-33.14
09-04-2025,9285.239077669903,BMW i3,8950,-12.77,-15.99,-33.14
09-06-2025,8983.022368421052,BMW i3,8950,-12.77,-15.99,-33.14
09-08-2025,9119.06711409396,BMW i3,8950,-12.77,-15.99,-33.14
09-10-2025,9368.924431818183,BMW i3,8950,-12.77,-15.99,-33.14
09-12-2025,10596.52706185567,BMW i3,8950,-12.77,-15.99,-33.14
09-14-2025,10171.203869047618,BMW i3,8950,-12.77,-15.99,-33.14
09-16-2025,10191.073567708334,BMW i3,8950,-12.77,-15.99,-33.14
09-18-2025,10687.548523869347,BMW i3,8950,-12.77,-15.99,-33.14
09-20-2025,10657.640402843603,BMW i3,8950,-12.77,-15.99,-33.14
09-22-2025,10635.0375,BMW i3,8950,-12.77,-15.99,-33.14
09-24-2025,10548.503273809523,BMW i3,8950,-12.77,-15.99,-33.14
09-26-2025,10412.713068181818,BMW i3,8950,-12.77,-15.99,-33.14
09-28-2025,9573.783065749236,BMW i3,8950,-12.77,-15.99,-33.14
09-30-2025,9833.311688311689,BMW i3,8950,-12.77,-15.99,-33.14
10-02-2025,8728.364037298386,BMW i3,8950,-12.77,-15.99,-33.14
10-04-2025,8704.023798076923,BMW i3,8950,-12.77,-15.99,-33.14
